,I1_low_value,I2_low_value,Vgrid,Igrid,local_vgrid,local_igrid,duty_cycle,duty_cycle_1,duty_cycle_2,Vdc,Vd_ref,Vd_in,Vq_in,Id_in,Vd_out,omega,state
35,-3.0613603591918945,3.283255100250244,-20.451202392578125,-3.0613603591918945,1.1214312314987183,0.1121431216597557,-0.2004038691520691,0.10000000149011612,0.8999999761581421,29.7780818939209,12.0,11.886116027832031,7.5497145652771,1.7507503032684326,42.0,314.1592712402344,1.0
36,-3.120694637298584,3.441634178161621,-20.814682006835938,-3.120694637298584,0.7456146478652954,0.0745614618062973,-0.20302927494049072,0.10000000149011612,0.8999999761581421,29.7780818939209,12.0,11.887349128723145,6.6937031745910645,1.7509301900863647,42.0,314.1592712402344,1.0
37,-3.084181308746338,3.2674171924591064,-21.177764892578125,-3.084181308746338,0.36904075741767883,0.036904074251651764,-0.20526105165481567,0.10000000149011612,0.8999999761581421,29.77787208557129,12.0,11.888585090637207,5.841063499450684,1.7511100769042969,42.0,314.1592712402344,1.0
38,-3.088745594024658,3.3254895210266113,-20.995630264282227,-3.088745594024658,-0.007882427424192429,-0.0007882427307777107,-0.20704364776611328,0.10000000149011612,0.8999999761581421,29.777841567993164,12.0,11.88982105255127,5.8594441413879395,1.751289963722229,42.0,314.1592712402344,1.0
39,-3.0978739261627197,3.4099583625793457,-20.952960968017578,-3.0978739261627197,-0.38480520248413086,-0.038480520248413086,-0.20838463306427002,0.10000000149011612,0.8999999761581421,29.777931213378906,12.0,11.891056060791016,5.617197036743164,1.751469612121582,42.0,314.1592712402344,1.0
40,-3.0567963123321533,3.4152376651763916,-21.04027557373047,-3.0567963123321533,-0.7613483667373657,-0.07613483816385269,-0.209276020526886,0.10000000149011612,0.8999999761581421,29.777721405029297,12.0,11.892288208007812,5.143095016479492,1.7516493797302246,42.0,314.1592712402344,1.0
41,-2.9609487056732178,3.4785892963409424,-21.314069747924805,-2.9609487056732178,-1.137134075164795,-0.11371340602636337,-0.2097707986831665,0.10000000149011612,0.8999999761581421,29.777664184570312,12.0,11.893512725830078,4.360790729522705,1.751829981803894,42.0,314.1592712402344,1.0
42,-3.0065903663635254,3.351886034011841,-21.223594665527344,-3.0065903663635254,-1.5117981433868408,-0.15117982029914856,-0.2097318172454834,0.10000000149011612,0.8999999761581421,29.777755737304688,12.0,11.894735336303711,4.158204078674316,1.7520087957382202,42.0,314.1592712402344,1.0
43,-3.03397536277771,3.394120454788208,-21.044620513916016,-3.03397536277771,-1.8849838972091675,-0.188498392701149,-0.2091187834739685,0.10000000149011612,0.8999999761581421,29.77754783630371,12.0,11.895956039428711,4.069202423095703,1.7521859407424927,42.0,314.1592712402344,1.0
44,-3.084181308746338,3.2779757976531982,-21.08768653869629,-3.084181308746338,-2.256279230117798,-0.22562792897224426,-0.20785635709762573,0.10000000149011612,0.8999999761581421,29.777490615844727,12.0,11.897167205810547,3.6024010181427,1.7523603439331055,42.0,314.1592712402344,1.0
45,-3.052232027053833,3.4205169677734375,-21.17697525024414,-3.052232027053833,-2.6254079341888428,-0.2625407874584198,-0.20600217580795288,0.10000000149011612,0.8999999761581421,29.777462005615234,12.0,11.89836597442627,3.0547258853912354,1.7525345087051392,42.0,314.1592712402344,1.0
46,-3.0613603591918945,3.3677239418029785,-21.179346084594727,-3.0613603591918945,-2.99185848236084,-0.2991858422756195,-0.2034999132156372,0.10000000149011612,0.8999999761581421,29.777433395385742,12.0,11.899554252624512,2.6376287937164307,1.7527066469192505,42.0,314.1592712402344,1.0
47,-3.0294113159179688,3.3624446392059326,-21.133121490478516,-3.0294113159179688,-3.3554415702819824,-0.3355441689491272,-0.20037531852722168,0.10000000149011612,0.8999999761581421,29.77740478515625,12.0,11.900732040405273,2.284952163696289,1.752878189086914,42.0,314.1592712402344,1.0
48,-3.047667980194092,3.341327428817749,-21.1339111328125,-3.047667980194092,-3.715641975402832,-0.37156420946121216,-0.19650912284851074,0.10000000149011612,0.8999999761581421,29.777406692504883,12.0,11.901895523071289,1.848989486694336,1.7530465126037598,42.0,314.1592712402344,1.0
49,-3.1298229694366455,3.394120454788208,-21.041065216064453,-3.1298229694366455,-4.072223663330078,-0.40722236037254333,-0.19167447090148926,0.10000000149011612,0.8999999761581421,29.777318954467773,12.0,11.903047561645508,1.5469235181808472,1.753208041191101,42.0,314.1592712402344,1.0
50,-3.0065903663635254,3.5102651119232178,-21.131935119628906,-3.0065903663635254,-4.424768447875977,-0.4424768388271332,-0.1864045262336731,0.10000000149011612,0.8999999761581421,29.77741050720215,12.0,11.904176712036133,0.9600263833999634,1.7533743381500244,42.0,314.1592712402344,1.0
51,-3.03397536277771,3.346606731414795,-20.723812103271484,-3.03397536277771,-4.772932052612305,-0.4772931933403015,-0.1802878975868225,0.10000000149011612,0.8999999761581421,29.77732276916504,12.0,11.905312538146973,1.10755455493927,1.7535357475280762,42.0,314.1592712402344,1.0
52,-3.102437973022461,3.3254895210266113,-20.862091064453125,-3.102437973022461,-5.116449356079102,-0.5116449594497681,-0.1731085181236267,0.10000000149011612,0.8999999761581421,29.777204513549805,12.0,11.906414985656738,0.42951300740242004,1.753689169883728,42.0,314.1592712402344,1.0
